page_url,days_since_update,avg_position,yoy_traffic_decay,impressions,has_schema,word_count,archetype,recommended_action,reason_code,priority_score
https://flyrank.ai/blog/page-0921,104,22.912924484736948,0.36014743751908995,44486,1,1607,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.8
https://flyrank.ai/blog/page-0349,352,9.184663358511687,0.3597460733070058,18604,1,1640,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.79
https://flyrank.ai/blog/page-0097,501,21.527347025722847,0.3595350251320518,28101,1,2001,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.79
https://flyrank.ai/blog/page-0123,672,23.211152902653353,0.35931328637675,22701,0,1756,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.78
https://flyrank.ai/blog/page-0291,609,41.61685823338319,0.3579222210318521,20295,0,866,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.74
https://flyrank.ai/blog/page-0376,49,30.054056807243455,0.35800478662747326,36358,0,1222,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.74
https://flyrank.ai/blog/page-0418,149,8.771650159360611,-0.0006196071673042758,41434,0,1473,Striking Distance,On-Page CTR & Heading Optimization,RC02_STRIKING_DISTANCE,90.72
https://flyrank.ai/blog/page-0446,115,6.022976671543283,0.3572139533718981,30113,1,1662,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.72
https://flyrank.ai/blog/page-0088,522,17.9709537239321,-0.07063414359785462,41416,1,284,Striking Distance,On-Page CTR & Heading Optimization,RC02_STRIKING_DISTANCE,90.71
https://flyrank.ai/blog/page-0632,220,48.59835960804034,0.35660415401435774,27272,1,1657,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.7
https://flyrank.ai/blog/page-0535,91,2.9413224420695,0.3565569816818307,27591,0,2745,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.7
https://flyrank.ai/blog/page-0929,223,46.599165517551896,0.35614783233409353,34793,1,3260,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.68
https://flyrank.ai/blog/page-0320,688,24.513905394891534,0.35568142700566785,33020,1,2494,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.67
https://flyrank.ai/blog/page-0422,503,41.465020777673374,0.35580330941717186,21174,1,628,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.67
https://flyrank.ai/blog/page-0858,44,14.433872661430488,0.08998656631270005,41253,1,808,Striking Distance,On-Page CTR & Heading Optimization,RC02_STRIKING_DISTANCE,90.63
https://flyrank.ai/blog/page-0841,503,27.788173222989432,0.3534722121933698,36684,1,401,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.6
https://flyrank.ai/blog/page-0170,662,13.711748238133332,0.12885213143665536,41175,1,1408,Striking Distance,On-Page CTR & Heading Optimization,RC02_STRIKING_DISTANCE,90.59
https://flyrank.ai/blog/page-0674,377,14.21773096433249,0.23991278976157845,41180,1,3086,Striking Distance,On-Page CTR & Heading Optimization,RC02_STRIKING_DISTANCE,90.59
https://flyrank.ai/blog/page-0978,576,3.8312474888219654,0.35252111914655127,13540,1,429,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.58
https://flyrank.ai/blog/page-0660,542,31.240104343597473,0.3520756704005389,29027,1,2160,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.56
https://flyrank.ai/blog/page-0111,164,30.173865848682144,0.3520675688586442,45650,1,3212,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.56
https://flyrank.ai/blog/page-0932,464,19.650541380352426,0.3513828228156196,43508,0,2756,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.54
https://flyrank.ai/blog/page-0086,217,27.33238454395822,0.3507329774787914,5551,1,2034,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.52
https://flyrank.ai/blog/page-0439,476,6.242051302520962,0.3500173370410953,38911,1,2872,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.5
https://flyrank.ai/blog/page-0190,526,32.04043277148122,0.3496278681336591,26636,0,277,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.49
https://flyrank.ai/blog/page-0218,232,26.42696755885904,0.349795639674634,28883,0,2022,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.49
https://flyrank.ai/blog/page-0391,179,13.727935404255984,0.19924278154443056,40980,1,3473,Striking Distance,On-Page CTR & Heading Optimization,RC02_STRIKING_DISTANCE,90.49
https://flyrank.ai/blog/page-0837,332,5.690013220487924,0.34833322952309076,10838,1,1614,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.45
https://flyrank.ai/blog/page-0045,514,17.939103681692053,0.3460410337657963,21725,1,1714,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.38
https://flyrank.ai/blog/page-0048,196,29.586197943539904,0.34566877751704506,44705,1,1329,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.37
https://flyrank.ai/blog/page-0661,402,35.63208362738685,0.3458316222183202,41194,0,2866,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.37
https://flyrank.ai/blog/page-0220,152,9.147885069047891,0.3453241552957629,13969,0,2999,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.36
https://flyrank.ai/blog/page-0144,65,1.9658163499638435,0.34540394778547356,40486,0,2194,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.36
https://flyrank.ai/blog/page-0590,223,33.27668099954293,0.34548095912838483,10542,1,438,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.36
https://flyrank.ai/blog/page-0388,604,5.2623512356590965,0.344269891277759,20406,0,1712,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.33
https://flyrank.ai/blog/page-0359,668,10.13547484506847,0.34420769228521264,18387,1,2567,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.33
https://flyrank.ai/blog/page-0540,48,7.982281602174148,0.34387282196343183,13418,1,1761,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.32
https://flyrank.ai/blog/page-0428,663,41.774574719929355,0.3438994968070157,41028,0,2298,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.32
https://flyrank.ai/blog/page-0892,721,38.05200311586706,0.3428983151240206,24223,0,1581,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.29
https://flyrank.ai/blog/page-0527,219,4.549897501933385,0.341915287164392,14396,0,846,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.26
https://flyrank.ai/blog/page-0776,213,10.59312129849376,0.3386147577652471,45042,1,1166,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.16
https://flyrank.ai/blog/page-0847,695,7.685547875279923,0.33734870395258165,37925,1,2398,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.12
https://flyrank.ai/blog/page-0080,491,3.6833203022795353,0.33726449819798465,31379,0,2104,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.12
https://flyrank.ai/blog/page-0724,112,6.223058485091546,0.3363841707116081,35340,0,2832,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.09
https://flyrank.ai/blog/page-0423,146,7.3146235061988145,0.33464999723490174,11542,1,636,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.04
https://flyrank.ai/blog/page-0726,114,49.971272562762664,0.33446233587720886,26984,1,2758,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.03
https://flyrank.ai/blog/page-0184,701,44.83305911781048,0.33371253622188846,47080,1,1862,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,90.01
https://flyrank.ai/blog/page-0569,427,40.2846760704198,0.3319465612824609,44916,0,2581,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.96
https://flyrank.ai/blog/page-0158,369,15.36423878278965,0.3311898151821253,20308,1,562,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.94
https://flyrank.ai/blog/page-0084,82,17.341459412866065,0.3305090776272066,10785,0,1387,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.92
https://flyrank.ai/blog/page-0379,429,43.99558226888864,0.3307086175488614,43933,1,2843,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.92
https://flyrank.ai/blog/page-0049,303,20.641719421418355,0.32975350933204317,19129,1,1428,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.89
https://flyrank.ai/blog/page-0805,34,13.571576401366825,0.32952287996622087,5027,1,2371,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.89
https://flyrank.ai/blog/page-0105,318,48.092445556003305,0.3290577077461678,19696,1,2373,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.87
https://flyrank.ai/blog/page-0614,560,22.492155540289932,0.32880142784137345,17086,1,2660,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.86
https://flyrank.ai/blog/page-0552,396,20.449240533878207,0.3275460497530378,8467,1,2548,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.83
https://flyrank.ai/blog/page-0254,653,14.335111724268172,0.32715760463434884,32352,0,2345,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.81
https://flyrank.ai/blog/page-0296,164,4.770706879831248,0.32596909088752657,24985,0,770,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.78
https://flyrank.ai/blog/page-0584,203,43.717394763017886,0.32553364986349265,22620,0,2991,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.77
https://flyrank.ai/blog/page-0926,533,49.61574272634232,0.3254264855769058,21162,1,550,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.76
https://flyrank.ai/blog/page-0526,692,1.5694064554969311,0.32496270510312775,42237,1,3453,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.75
https://flyrank.ai/blog/page-0594,451,12.194282325233637,0.3226568170645714,20910,0,2955,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.68
https://flyrank.ai/blog/page-0839,85,32.456603521720034,0.322445167230365,44054,0,944,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.67
https://flyrank.ai/blog/page-0195,415,26.758818932831606,0.3224413666175183,49912,0,1771,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.67
https://flyrank.ai/blog/page-0692,285,23.282252926059098,0.3220600135356231,33063,1,3483,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.66
https://flyrank.ai/blog/page-0523,577,40.08039593122222,0.32134640171059203,40487,0,691,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.64
https://flyrank.ai/blog/page-0649,256,7.412809375199141,0.320751916760163,47295,0,2409,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.62
https://flyrank.ai/blog/page-0537,371,6.141578742490569,0.3204557465838491,41343,0,3116,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.61
https://flyrank.ai/blog/page-0510,655,46.12154454296866,0.31928495572404736,19333,1,3415,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.58
https://flyrank.ai/blog/page-0489,606,14.43654491508483,0.3188502390084311,41267,0,1274,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.57
https://flyrank.ai/blog/page-0214,701,9.59319265254903,0.31875770584461716,20800,1,1514,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.56
https://flyrank.ai/blog/page-0953,719,25.62573774670868,0.3165921724339771,11073,1,1730,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.5
https://flyrank.ai/blog/page-0497,636,19.057790842464296,0.315255099075169,28990,1,1355,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.46
https://flyrank.ai/blog/page-0179,254,47.47421204114568,0.3151310339307489,32698,1,2406,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.45
https://flyrank.ai/blog/page-0528,66,20.232184263927557,0.31418801361442783,15538,1,2208,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.43
https://flyrank.ai/blog/page-0138,514,36.08263921352248,0.313243383321141,5822,0,1712,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.4
https://flyrank.ai/blog/page-0750,430,20.039346962246942,0.31211206549192383,44149,0,2128,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.36
https://flyrank.ai/blog/page-0188,721,14.165190609862357,0.3117415868638733,43461,1,2926,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.35
https://flyrank.ai/blog/page-0227,173,18.427963106782506,0.3114385526035387,35336,0,740,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.34
https://flyrank.ai/blog/page-0846,394,49.401490490529476,0.31010535191746336,49910,0,745,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.3
https://flyrank.ai/blog/page-0504,631,38.775170387558546,0.3079647845584427,46105,1,2311,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.24
https://flyrank.ai/blog/page-0094,373,7.901993998610193,0.3076958607450725,33750,1,623,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.23
https://flyrank.ai/blog/page-0647,258,16.934313147010048,0.3075391226158797,5768,0,1816,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.23
https://flyrank.ai/blog/page-0716,547,2.4889659251450063,0.3063273206955872,30916,0,2798,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.19
https://flyrank.ai/blog/page-0192,593,7.828447629568382,0.3059886511996919,13096,1,2235,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.18
https://flyrank.ai/blog/page-0358,692,11.803824244438593,0.30431535611681026,25775,1,2480,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.13
https://flyrank.ai/blog/page-0626,390,36.92253809834877,0.3040399207141855,16778,0,2257,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.12
https://flyrank.ai/blog/page-0758,132,31.35502695447111,0.3040953204631919,7181,1,2329,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.12
https://flyrank.ai/blog/page-0764,476,2.256461224515349,0.30147026601890126,24790,1,3322,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.04
https://flyrank.ai/blog/page-0226,540,15.145993101764294,0.3003105898590306,45126,1,3447,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.01
https://flyrank.ai/blog/page-0517,705,22.08498885007367,0.30024064643382553,45636,1,2603,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,89.01
https://flyrank.ai/blog/page-0725,174,33.234419925548764,0.29856415282759796,27353,1,1683,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,88.96
https://flyrank.ai/blog/page-0293,306,30.2172240456206,0.29573117820012695,27227,0,316,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,88.87
https://flyrank.ai/blog/page-0141,684,11.876635934714523,0.2955153950013113,15614,1,3091,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,88.87
https://flyrank.ai/blog/page-0465,551,16.85690073832752,-0.07058272738001631,37723,1,1323,Striking Distance,On-Page CTR & Heading Optimization,RC02_STRIKING_DISTANCE,88.86
https://flyrank.ai/blog/page-0194,539,49.23570685447405,0.29246206609131964,46102,1,307,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,88.77
https://flyrank.ai/blog/page-0455,247,31.42486037060638,0.292308441686308,39300,0,696,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,88.77
https://flyrank.ai/blog/page-0283,539,15.570101361254988,0.2921177284232893,25811,0,1037,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,88.76
https://flyrank.ai/blog/page-0394,371,4.971264579474749,0.29182897854686773,18724,1,3191,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,88.75
https://flyrank.ai/blog/page-0629,377,45.542593512616406,0.29104967751529776,43903,0,3386,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,88.73
https://flyrank.ai/blog/page-0714,414,43.57634423945719,0.29039617837503073,19338,0,687,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,88.71
https://flyrank.ai/blog/page-0156,649,33.736171691961665,0.2885594645116003,41660,0,2128,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,88.66
https://flyrank.ai/blog/page-0162,377,11.186426502155339,0.2879585598924116,33496,0,1062,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,88.64
https://flyrank.ai/blog/page-0351,47,12.351913367788727,0.16629400525529361,37225,1,633,Striking Distance,On-Page CTR & Heading Optimization,RC02_STRIKING_DISTANCE,88.61
https://flyrank.ai/blog/page-0854,392,7.291320183252136,0.2867506771855224,34972,0,984,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,88.6
https://flyrank.ai/blog/page-0795,310,14.358576035943155,-0.08997930563305802,37104,1,1715,Striking Distance,On-Page CTR & Heading Optimization,RC02_STRIKING_DISTANCE,88.55
https://flyrank.ai/blog/page-0021,521,39.641263350002006,0.28357164228158505,32530,0,1895,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,88.51
https://flyrank.ai/blog/page-0460,641,37.73293975540331,0.2826537541314519,45370,1,2058,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,88.48
https://flyrank.ai/blog/page-0321,545,31.747767697700134,0.2818023085848338,11256,1,984,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,88.45
https://flyrank.ai/blog/page-0125,247,22.59737459997318,0.2815188432278568,8255,1,2889,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,88.45
https://flyrank.ai/blog/page-0128,422,8.606772050604913,-0.06977838494209183,36877,1,1269,Striking Distance,On-Page CTR & Heading Optimization,RC02_STRIKING_DISTANCE,88.44
https://flyrank.ai/blog/page-0310,592,43.63484482114556,0.28047675213985224,9268,1,3451,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,88.41
https://flyrank.ai/blog/page-0731,714,39.3368887188554,0.28011720877036417,16422,1,3418,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,88.4
https://flyrank.ai/blog/page-0137,125,8.651477270943328,0.27956604384429373,9235,0,2533,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,88.39
https://flyrank.ai/blog/page-0703,268,5.601135073681501,0.27919336868700273,6396,1,1283,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,88.38
https://flyrank.ai/blog/page-0700,94,10.89081915402447,0.27898532514330965,26589,1,857,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,88.37
https://flyrank.ai/blog/page-0403,601,18.04265118720746,0.278555628489881,13894,1,2318,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,88.36
https://flyrank.ai/blog/page-0483,409,8.401836697264113,0.27848893365143723,28330,0,1974,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,88.35
https://flyrank.ai/blog/page-0346,282,47.29186909227911,0.2770912585669,13150,0,3253,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,88.31
https://flyrank.ai/blog/page-0044,160,13.338153886440685,0.2230342252373139,36512,1,1592,Striking Distance,On-Page CTR & Heading Optimization,RC02_STRIKING_DISTANCE,88.26
https://flyrank.ai/blog/page-0662,595,9.185053487146543,0.13842291660690415,36512,1,1755,Striking Distance,On-Page CTR & Heading Optimization,RC02_STRIKING_DISTANCE,88.26
https://flyrank.ai/blog/page-0012,488,6.728003994709839,0.27471709201681416,31326,1,475,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,88.24
https://flyrank.ai/blog/page-0620,249,14.564562064517528,0.27377723078343463,23348,1,2036,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,88.21
https://flyrank.ai/blog/page-0736,377,17.024624916598697,0.27337064013575374,27986,1,953,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,88.2
https://flyrank.ai/blog/page-0363,133,48.48602887689975,0.2731202070722979,37155,0,1885,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,88.19
https://flyrank.ai/blog/page-0276,654,35.57318345326873,0.272694477592652,19724,0,2451,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,88.18
https://flyrank.ai/blog/page-0087,409,46.072925204225264,0.27121149327441074,21742,1,1420,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,88.14
https://flyrank.ai/blog/page-0356,655,12.302820774170176,0.10099657065920287,36276,1,1765,Striking Distance,On-Page CTR & Heading Optimization,RC02_STRIKING_DISTANCE,88.14
https://flyrank.ai/blog/page-0030,282,17.762005687079466,0.16312179960203851,36181,1,3234,Striking Distance,On-Page CTR & Heading Optimization,RC02_STRIKING_DISTANCE,88.09
https://flyrank.ai/blog/page-0395,334,11.788976895540756,0.2691797354858734,39294,1,1557,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,88.08
https://flyrank.ai/blog/page-0304,404,16.618872643671423,0.2663736379620565,47235,1,902,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,87.99
https://flyrank.ai/blog/page-0507,646,31.684795759939355,0.2650119823305126,27090,1,2683,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,87.95
https://flyrank.ai/blog/page-0962,350,48.32528589650778,0.26490723335789723,6639,1,1972,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,87.95
https://flyrank.ai/blog/page-0855,537,6.10137281982415,0.26411892461752584,42315,0,2429,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,87.92
https://flyrank.ai/blog/page-0333,547,12.446779801445587,0.2635701016527561,20683,1,981,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,87.91
https://flyrank.ai/blog/page-0928,470,11.217015203509455,-0.0043793674441791886,35810,1,1848,Striking Distance,On-Page CTR & Heading Optimization,RC02_STRIKING_DISTANCE,87.91
https://flyrank.ai/blog/page-0957,201,4.340443159889185,0.2633225960906841,45550,1,2601,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,87.9
https://flyrank.ai/blog/page-0051,630,47.41688364097895,0.2628856153616428,39221,1,360,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,87.89
https://flyrank.ai/blog/page-0235,689,11.532078550947082,0.26265513636717075,31008,0,3346,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,87.88
https://flyrank.ai/blog/page-0973,363,4.00613172842274,0.26257236939880524,10844,1,2246,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,87.88
https://flyrank.ai/blog/page-0518,423,10.8257116083165,0.2622124462285289,29331,1,2931,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,87.87
https://flyrank.ai/blog/page-0555,128,34.78378348772602,0.2616008399121853,37805,1,2827,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,87.85
https://flyrank.ai/blog/page-0941,142,35.05260335622062,0.26110333189862966,22360,1,3078,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,87.83
https://flyrank.ai/blog/page-0682,70,16.491649143860776,0.012017455524235818,35629,1,3145,Striking Distance,On-Page CTR & Heading Optimization,RC02_STRIKING_DISTANCE,87.81
https://flyrank.ai/blog/page-0441,276,27.522062355129403,0.258858327201537,23720,0,2462,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,87.77
https://flyrank.ai/blog/page-0323,221,49.22008999076546,0.2587518541392322,31945,1,1048,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,87.76
https://flyrank.ai/blog/page-0756,104,30.568981075687518,0.2578928235405258,31054,1,2880,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,87.74
https://flyrank.ai/blog/page-0867,503,26.433929754505247,0.2577903974660608,30935,0,3155,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,87.73
https://flyrank.ai/blog/page-0775,167,1.89339655114172,0.2573027423029626,47321,0,2013,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,87.72
https://flyrank.ai/blog/page-0139,436,33.28727315359742,0.255852382841396,27513,0,2511,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,87.68
https://flyrank.ai/blog/page-0572,162,4.925627472849082,0.25518835710246623,25740,1,477,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,87.66
https://flyrank.ai/blog/page-0539,728,49.34646707009018,0.2543862416466419,42151,1,3486,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,87.63
https://flyrank.ai/blog/page-0134,604,32.55597761871177,0.25409688506628025,18853,1,693,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,87.62
https://flyrank.ai/blog/page-0676,119,27.02730687205057,0.25381858253731493,31881,1,1801,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,87.61
https://flyrank.ai/blog/page-0383,121,47.826923413257916,0.2536447415036467,45914,0,2512,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,87.61
https://flyrank.ai/blog/page-0037,729,8.345953940089915,0.12078482702360888,35163,1,1700,Striking Distance,On-Page CTR & Heading Optimization,RC02_STRIKING_DISTANCE,87.58
https://flyrank.ai/blog/page-0844,245,30.12934042412248,0.25215876554588545,11776,1,2571,Decaying Core,Priority Content Refresh,RC01_DECAY_HIGH_AUTHORITY,87.56
https://flyrank.ai/blog/page-0787,140,13.582051818304889,0.09513191069018709,35110,0,2850,Striking Distance,On-Page CTR & Heading Optimization,RC02_STRIKING_DISTANCE,87.56
